object_id,original_detection_id,parent_class,frame,x,y,w,h,area,solidity,eccentricity,focus_score,quality_score,cluster
192,215,Detritus / Unsharp Organisms,RCNHSha_20250510_020947_IMG4,3311,1724,53,60,2000,0.9385,0.7196,11.732,0.3733,11
193,217,Detritus / Unsharp Organisms,RCNHSha_20250510_020947_IMG4,2271,1824,40,51,1325,0.9377,0.7298,25.9302,0.3602,10
194,218,Detritus / Unsharp Organisms,RCNHSha_20250510_020947_IMG4,1998,1907,49,35,1305,0.9797,0.7219,24.188,0.3703,16
195,220,Detritus / Unsharp Organisms,RCNHSha_20250510_020947_IMG4,2009,2122,78,70,2197,0.7156,0.8186,32.5933,0.3352,14
196,221,Detritus / Unsharp Organisms,RCNHSha_20250510_020947_IMG4,2113,2173,60,34,1479,0.8937,0.837,20.667,0.3479,14
197,222,Detritus / Unsharp Organisms,RCNHSha_20250510_020947_IMG4,1495,2266,45,51,1488,0.9454,0.645,13.0274,0.3562,10
198,223,Detritus / Unsharp Organisms,RCNHSha_20250510_020947_IMG4,3128,2363,54,36,1202,0.8555,0.814,7.7796,0.3125,19
199,224,Detritus / Unsharp Organisms,RCNHSha_20250510_020947_IMG4,1796,2422,41,47,1204,0.9319,0.6595,24.3349,0.3521,10
200,225,Detritus / Unsharp Organisms,RCNHSha_20250510_020947_IMG4,1076,2457,31,85,1560,0.7967,0.9535,11.8708,0.3133,2
201,226,Detritus / Unsharp Organisms,RCNHSha_20250510_020947_IMG4,2169,2493,53,55,1763,0.8846,0.6435,18.8989,0.3548,10
202,227,Detritus / Unsharp Organisms,RCNHSha_20250510_020947_IMG4,1988,2528,55,49,1626,0.9514,0.8343,23.86,0.3743,16
203,228,Detritus / Unsharp Organisms,RCNHSha_20250510_020947_IMG4,2630,2646,57,45,1693,0.9592,0.8095,9.453,0.3649,17
204,229,Detritus / Unsharp Organisms,RCNHSha_20250510_021001_IMG5,2642,413,56,64,1875,0.8044,0.7485,23.7082,0.34,10
205,230,Detritus / Unsharp Organisms,RCNHSha_20250510_021001_IMG5,2626,474,35,99,1736,0.7457,0.9749,16.1621,0.3093,3
206,231,Detritus / Unsharp Organisms,RCNHSha_20250510_021001_IMG5,1887,838,86,55,2065,0.7057,0.7008,16.9562,0.3113,20
207,232,Detritus / Unsharp Organisms,RCNHSha_20250510_021001_IMG5,1470,942,54,46,1790,0.966,0.6651,11.0084,0.3724,18
208,233,Detritus / Unsharp Organisms,RCNHSha_20250510_021001_IMG5,2300,993,47,62,1219,0.6958,0.8885,19.645,0.2771,1
209,234,Detritus / Unsharp Organisms,RCNHSha_20250510_021001_IMG5,1489,1038,46,54,1807,0.9526,0.5904,11.4623,0.3695,12
210,235,Detritus / Unsharp Organisms,RCNHSha_20250510_021001_IMG5,2644,1293,66,101,3518,0.8028,0.8428,15.0498,0.3966,3
211,236,Detritus / Unsharp Organisms,RCNHSha_20250510_021001_IMG5,2955,1318,49,52,1418,0.8527,0.771,19.9403,0.3325,35
212,237,Detritus / Unsharp Organisms,RCNHSha_20250510_021001_IMG5,3289,1465,51,50,1593,0.8806,0.6764,12.8464,0.3407,13
213,238,Detritus / Unsharp Organisms,RCNHSha_20250510_021001_IMG5,2191,1466,67,67,2601,0.9044,0.7381,15.139,0.3905,13
214,240,Detritus / Unsharp Organisms,RCNHSha_20250510_021001_IMG5,2986,1570,69,62,2011,0.7626,0.7866,15.927,0.3251,15
215,241,Detritus / Unsharp Organisms,RCNHSha_20250510_021001_IMG5,960,1615,65,56,2503,0.9495,0.7279,12.1945,0.3972,15
216,242,Detritus / Unsharp Organisms,RCNHSha_20250510_021001_IMG5,1114,1622,38,49,1429,0.9708,0.6458,10.3291,0.3587,23
217,243,Detritus / Unsharp Organisms,RCNHSha_20250510_021001_IMG5,1551,1740,36,54,1370,0.9675,0.7699,10.549,0.3556,10
218,244,Detritus / Unsharp Organisms,RCNHSha_20250510_021001_IMG5,2947,1811,64,98,2673,0.7287,0.911,12.481,0.338,27
219,245,Detritus / Unsharp Organisms,RCNHSha_20250510_021001_IMG5,2582,1889,43,68,2037,0.959,0.7931,11.5184,0.3807,1
220,246,Detritus / Unsharp Organisms,RCNHSha_20250510_021001_IMG5,1371,2213,56,56,2223,0.9141,0.6557,13.3183,0.3765,13
221,247,Detritus / Unsharp Organisms,RCNHSha_20250510_023900_IMG1,2627,470,43,102,2185,0.7044,0.9541,11.8348,0.3106,6
222,248,Detritus / Unsharp Organisms,RCNHSha_20250510_023900_IMG1,1723,620,74,142,5140,0.7713,0.9276,11.8098,0.4432,28
223,249,Detritus / Unsharp Organisms,RCNHSha_20250510_023900_IMG1,1469,1059,47,61,1610,0.8399,0.8376,11.1024,0.3275,0
224,250,Detritus / Unsharp Organisms,RCNHSha_20250510_023900_IMG1,1608,1233,108,86,4038,0.7293,0.7514,14.4843,0.3948,20
225,251,Detritus / Unsharp Organisms,RCNHSha_20250510_023900_IMG1,2332,1549,42,85,1379,0.5985,0.9568,24.8696,0.2596,6
226,252,Detritus / Unsharp Organisms,RCNHSha_20250510_024001_IMG5,2617,472,38,100,1753,0.6603,0.965,12.6723,0.2809,6
227,253,Detritus / Unsharp Organisms,RCNHSha_20250510_024001_IMG5,1327,641,85,64,2680,0.7008,0.7418,18.3751,0.3358,31
228,254,Detritus / Unsharp Organisms,RCNHSha_20250510_024001_IMG5,881,1256,46,55,1256,0.7687,0.8722,13.1885,0.294,11
229,255,Detritus / Unsharp Organisms,RCNHSha_20250510_024001_IMG5,2566,2595,36,51,1235,0.9478,0.7669,16.8475,0.3506,10
230,256,Detritus / Unsharp Organisms,RCNHSha_20250510_024016_IMG6,2627,467,40,104,2186,0.7165,0.9609,12.3506,0.3147,6
231,257,Detritus / Unsharp Organisms,RCNHSha_20250510_024016_IMG6,3196,984,156,69,3353,0.6114,0.9686,10.6964,0.3282,19
232,260,Detritus / Unsharp Organisms,RCNHSha_20250510_053916_IMG2,2086,1191,42,56,1665,0.9153,0.7736,24.0053,0.3652,10
233,261,Detritus / Unsharp Organisms,RCNHSha_20250510_053916_IMG2,3128,1754,55,49,1279,0.879,0.9,11.4237,0.3263,13
234,262,Detritus / Unsharp Organisms,RCNHSha_20250510_053916_IMG2,1807,2654,142,93,4509,0.6522,0.9396,14.4943,0.3905,19
235,263,Detritus / Unsharp Organisms,RCNHSha_20250510_054002_IMG5,2925,1876,101,105,2535,0.4069,0.7152,19.3688,0.2428,4
236,264,Detritus / Unsharp Organisms,RCNHSha_20250510_054002_IMG5,1253,2062,40,45,1294,0.939,0.4068,16.0517,0.3495,24
237,265,Detritus / Unsharp Organisms,RCNHSha_20250510_054017_IMG6,1098,776,40,57,1745,0.9377,0.6651,12.701,0.3638,2
238,266,Detritus / Unsharp Organisms,RCNHSha_20250510_234001_IMG5,2770,290,85,47,1212,0.606,0.959,7.1126,0.2374,19
239,267,Detritus / Unsharp Organisms,RCNHSha_20250510_234001_IMG5,1379,346,98,61,2982,0.7992,0.9353,10.7046,0.3698,19
240,268,Detritus / Unsharp Organisms,RCNHSha_20250510_234001_IMG5,2569,448,37,56,1226,0.838,0.8887,15.4322,0.3159,1
241,269,Detritus / Unsharp Organisms,RCNHSha_20250510_234001_IMG5,635,1375,28,99,1416,0.7784,0.9768,7.992,0.2982,2
242,270,Detritus / Unsharp Organisms,RCNHSha_20250510_234001_IMG5,683,1496,126,54,3876,0.6954,0.946,10.4202,0.3741,19
243,271,Detritus / Unsharp Organisms,RCNHSha_20250510_234001_IMG5,2913,1967,37,84,1930,0.869,0.932,14.3974,0.3523,27
244,272,Detritus / Unsharp Organisms,RCNHSha_20250510_234001_IMG5,1029,2061,42,64,1258,0.8523,0.9374,20.5792,0.3266,1
245,273,Detritus / Unsharp Organisms,RCNHSha_20250511_001046_IMG8,2963,1602,45,40,1266,0.9357,0.5363,32.0747,0.3634,16
246,274,Detritus / Unsharp Organisms,RCNHSha_20250511_001046_IMG8,2922,1989,67,66,1957,0.8468,0.9346,15.2715,0.3476,13
247,275,Detritus / Unsharp Organisms,RCNHSha_20250511_003931_IMG3,2705,268,105,172,4018,0.4233,0.9243,11.774,0.2995,1
248,276,Detritus / Unsharp Organisms,RCNHSha_20250511_003931_IMG3,2182,441,158,145,8167,0.5046,0.5329,15.3583,0.3667,14
249,277,Detritus / Unsharp Organisms,RCNHSha_20250511_003931_IMG3,2560,446,47,57,1239,0.7237,0.9031,13.0764,0.2798,0
250,279,Detritus / Unsharp Organisms,RCNHSha_20250511_003931_IMG3,1960,669,60,66,1300,0.7198,0.9565,9.1971,0.2771,25
251,280,Detritus / Unsharp Organisms,RCNHSha_20250511_003931_IMG3,2742,1165,32,78,2017,0.9711,0.9151,19.0167,0.391,10
252,282,Detritus / Unsharp Organisms,RCNHSha_20250511_003931_IMG3,889,1730,74,87,2997,0.6842,0.8368,16.1085,0.3413,24
253,283,Detritus / Unsharp Organisms,RCNHSha_20250511_003931_IMG3,2916,1966,42,86,2014,0.8298,0.9331,12.1288,0.3416,27
254,284,Detritus / Unsharp Organisms,RCNHSha_20250511_003931_IMG3,1010,2054,35,69,1205,0.9081,0.9648,15.3091,0.3359,3
255,285,Detritus / Unsharp Organisms,RCNHSha_20250511_004016_IMG6,2211,294,40,42,1246,0.9541,0.3212,11.4475,0.3475,11
256,286,Detritus / Unsharp Organisms,RCNHSha_20250511_004016_IMG6,885,1645,59,91,2635,0.7223,0.8869,16.9062,0.339,1
257,287,Detritus / Unsharp Organisms,RCNHSha_20250511_004016_IMG6,1195,1907,46,52,1370,0.9073,0.854,24.338,0.3513,21
258,288,Detritus / Unsharp Organisms,RCNHSha_20250511_004016_IMG6,2916,1966,39,86,1972,0.8303,0.937,11.6649,0.3396,27
259,289,Detritus / Unsharp Organisms,RCNHSha_20250511_004016_IMG6,1002,2056,43,68,1210,0.923,0.97,13.1822,0.3385,2
260,290,Detritus / Unsharp Organisms,RCNHSha_20250511_004031_IMG7,1139,836,50,52,1238,0.907,0.9185,15.0688,0.3367,12
261,291,Detritus / Unsharp Organisms,RCNHSha_20250511_004031_IMG7,830,1387,79,55,2186,0.7827,0.9103,13.0992,0.3353,31
262,293,Detritus / Unsharp Organisms,RCNHSha_20250511_004031_IMG7,2916,1964,40,87,2006,0.8386,0.9387,12.7975,0.3446,27
263,294,Detritus / Unsharp Organisms,RCNHSha_20250511_004031_IMG7,1012,2051,60,70,1522,0.6326,0.8208,12.7768,0.2634,25
264,296,Detritus / Unsharp Organisms,RCNHSha_20250511_010937_IMG3,2285,556,57,47,1752,0.8538,0.5729,24.7958,0.351,15
265,297,Detritus / Unsharp Organisms,RCNHSha_20250511_010937_IMG3,2642,634,62,100,3957,0.9289,0.8962,12.3492,0.4493,1
266,298,Detritus / Unsharp Organisms,RCNHSha_20250511_010937_IMG3,2833,647,56,44,1516,0.9083,0.7232,16.3651,0.3495,16
267,299,Detritus / Unsharp Organisms,RCNHSha_20250511_010937_IMG3,2012,687,65,39,1583,0.94,0.8827,12.3925,0.3577,31
268,300,Detritus / Unsharp Organisms,RCNHSha_20250511_010937_IMG3,1866,688,115,112,6824,0.868,0.8786,11.883,0.4723,14
269,301,Detritus / Unsharp Organisms,RCNHSha_20250511_010937_IMG3,1149,841,51,75,1442,0.6256,0.9149,20.2411,0.2656,1
270,302,Detritus / Unsharp Organisms,RCNHSha_20250511_010937_IMG3,2643,944,35,51,1303,0.9702,0.7143,11.8821,0.3551,1
271,304,Detritus / Unsharp Organisms,RCNHSha_20250511_010937_IMG3,1390,1256,67,52,2389,0.968,0.7922,16.3573,0.4023,16
272,305,Detritus / Unsharp Organisms,RCNHSha_20250511_010937_IMG3,1711,1392,54,42,1452,0.9392,0.7604,19.4503,0.3593,16
273,306,Detritus / Unsharp Organisms,RCNHSha_20250511_010937_IMG3,1773,1502,70,45,1804,0.9237,0.7968,16.6222,0.3659,16
274,307,Detritus / Unsharp Organisms,RCNHSha_20250511_010937_IMG3,2923,1624,147,84,8055,0.936,0.8362,11.7931,0.4926,16
275,308,Detritus / Unsharp Organisms,RCNHSha_20250511_010937_IMG3,2494,1689,40,53,1549,0.932,0.7285,17.8773,0.3594,25
276,309,Detritus / Unsharp Organisms,RCNHSha_20250511_010937_IMG3,2829,1753,118,114,8974,0.9399,0.815,11.9076,0.4939,14
277,310,Detritus / Unsharp Organisms,RCNHSha_20250511_010937_IMG3,2317,1966,98,164,9597,0.7776,0.8546,11.1012,0.4444,9
278,311,Detritus / Unsharp Organisms,RCNHSha_20250511_010937_IMG3,2924,1981,63,69,2024,0.8908,0.9364,11.8538,0.3601,12
279,312,Detritus / Unsharp Organisms,RCNHSha_20250511_010937_IMG3,1028,2056,44,67,1304,0.8232,0.9456,17.0352,0.3162,4
280,313,Detritus / Unsharp Organisms,RCNHSha_20250511_010937_IMG3,2521,2076,142,123,7955,0.7781,0.9008,12.6238,0.446,14
281,315,Detritus / Unsharp Organisms,RCNHSha_20250511_010937_IMG3,1480,2209,38,48,1244,0.9643,0.7665,19.5411,0.3586,24
282,316,Detritus / Unsharp Organisms,RCNHSha_20250511_010937_IMG3,1740,2379,74,72,3414,0.8804,0.6932,13.7545,0.4144,16
283,317,Detritus / Unsharp Organisms,RCNHSha_20250511_010937_IMG3,2923,2456,67,125,3681,0.6837,0.9241,9.7288,0.3621,2
284,318,Detritus / Unsharp Organisms,RCNHSha_20250511_010937_IMG3,1401,2517,40,52,1457,0.928,0.6539,16.6609,0.3533,0
285,319,Detritus / Unsharp Organisms,RCNHSha_20250511_010937_IMG3,2389,2803,62,77,2034,0.6274,0.8337,7.7607,0.2773,0
286,320,Detritus / Unsharp Organisms,RCNHSha_20250511_020901_IMG1,2060,250,120,33,1386,0.6947,0.9943,19.8177,0.2837,20
287,321,Detritus / Unsharp Organisms,RCNHSha_20250511_020901_IMG1,2484,360,61,134,5082,0.8599,0.9367,20.8744,0.4788,2
288,322,Detritus / Unsharp Organisms,RCNHSha_20250511_020901_IMG1,2050,426,82,152,7513,0.7558,0.859,13.6439,0.4404,1
289,324,Detritus / Unsharp Organisms,RCNHSha_20250511_020901_IMG1,2001,483,44,69,2061,0.8845,0.8154,33.1109,0.3809,10
290,326,Detritus / Unsharp Organisms,RCNHSha_20250511_020901_IMG1,2079,821,55,61,2012,0.8156,0.4758,17.6174,0.3428,10
291,328,Detritus / Unsharp Organisms,RCNHSha_20250511_020901_IMG1,2901,1052,58,48,1890,0.8192,0.6599,60.4323,0.3818,16
292,329,Detritus / Unsharp Organisms,RCNHSha_20250511_020901_IMG1,1283,1354,32,57,1235,0.9216,0.823,43.0865,0.369,9
293,330,Detritus / Unsharp Organisms,RCNHSha_20250511_020901_IMG1,1954,1427,50,42,1311,0.9438,0.7706,23.5458,0.3591,16
294,332,Detritus / Unsharp Organisms,RCNHSha_20250511_020901_IMG1,1390,1646,206,195,8561,0.4001,0.6296,12.1835,0.3322,14
295,335,Detritus / Unsharp Organisms,RCNHSha_20250511_020901_IMG1,2688,1696,74,77,2657,0.7497,0.6761,14.1628,0.3454,12
296,336,Detritus / Unsharp Organisms,RCNHSha_20250511_020901_IMG1,2915,1963,49,87,2160,0.8514,0.9387,13.5158,0.3553,7
297,338,Detritus / Unsharp Organisms,RCNHSha_20250511_020901_IMG1,2980,2200,64,60,1768,0.7055,0.3196,34.5396,0.3169,16
298,341,Detritus / Unsharp Organisms,RCNHSha_20250511_020901_IMG1,2207,2710,148,53,5054,0.8359,0.9473,15.2426,0.466,19
299,342,Detritus / Unsharp Organisms,RCNHSha_20250511_020931_IMG3,1770,213,53,43,1399,0.9037,0.7591,20.9715,0.3481,16
300,343,Detritus / Unsharp Organisms,RCNHSha_20250511_020931_IMG3,2734,498,60,56,1446,0.6805,0.8785,26.6051,0.2886,16
301,344,Detritus / Unsharp Organisms,RCNHSha_20250511_020931_IMG3,2610,606,69,54,2205,0.8831,0.7631,32.8399,0.386,16
302,346,Detritus / Unsharp Organisms,RCNHSha_20250511_020931_IMG3,2879,741,58,71,2672,0.8472,0.7033,12.762,0.3738,10
303,347,Detritus / Unsharp Organisms,RCNHSha_20250511_020931_IMG3,2234,848,199,197,10930,0.4996,0.7538,14.3716,0.3642,13
304,348,Detritus / Unsharp Organisms,RCNHSha_20250511_020931_IMG3,2716,1045,43,47,1314,0.9043,0.6749,16.6645,0.3405,10
305,350,Detritus / Unsharp Organisms,RCNHSha_20250511_020931_IMG3,2718,1190,43,46,1254,0.9167,0.5543,24.4953,0.3497,9
306,352,Detritus / Unsharp Organisms,RCNHSha_20250511_020931_IMG3,672,1580,193,151,6446,0.3405,0.8357,14.0229,0.3162,14
307,355,Detritus / Unsharp Organisms,RCNHSha_20250511_020931_IMG3,3146,1701,60,74,2266,0.8803,0.8662,30.0856,0.3848,9
308,356,Detritus / Unsharp Organisms,RCNHSha_20250511_020931_IMG3,1956,1864,47,46,1411,0.8731,0.4888,38.8263,0.3572,16
309,357,Detritus / Unsharp Organisms,RCNHSha_20250511_020931_IMG3,2364,1920,67,71,2303,0.8323,0.8811,26.3738,0.3682,10
310,358,Detritus / Unsharp Organisms,RCNHSha_20250511_020931_IMG3,2920,1966,73,86,2416,0.7001,0.9261,23.0044,0.3297,4
311,359,Detritus / Unsharp Organisms,RCNHSha_20250511_020931_IMG3,3125,1997,81,45,1726,0.6357,0.8999,17.6623,0.2774,29
312,361,Detritus / Unsharp Organisms,RCNHSha_20250511_020931_IMG3,3183,2048,108,124,4988,0.5753,0.5373,14.1685,0.3863,9
313,364,Detritus / Unsharp Organisms,RCNHSha_20250511_020931_IMG3,1871,2685,68,96,2015,0.5524,0.8521,14.1254,0.2604,3
314,365,Detritus / Unsharp Organisms,RCNHSha_20250511_020946_IMG4,2429,342,93,42,1605,0.666,0.9545,19.6053,0.2836,20
315,366,Detritus / Unsharp Organisms,RCNHSha_20250511_020946_IMG4,2804,766,55,133,1535,0.5578,0.9863,28.7381,0.2575,27
316,367,Detritus / Unsharp Organisms,RCNHSha_20250511_020946_IMG4,2510,782,63,40,1218,0.7803,0.8726,39.1789,0.322,14
317,368,Detritus / Unsharp Organisms,RCNHSha_20250511_020946_IMG4,3078,909,35,64,1461,0.9493,0.8434,13.9331,0.3572,1
318,369,Detritus / Unsharp Organisms,RCNHSha_20250511_020946_IMG4,2350,911,53,48,1358,0.8342,0.6047,26.3931,0.331,16
319,370,Detritus / Unsharp Organisms,RCNHSha_20250511_020946_IMG4,2478,1081,146,218,9576,0.4976,0.8824,14.5668,0.3639,9
320,371,Detritus / Unsharp Organisms,RCNHSha_20250511_020946_IMG4,1099,1170,105,168,10508,0.839,0.844,11.9109,0.4636,10
321,372,Detritus / Unsharp Organisms,RCNHSha_20250511_020946_IMG4,1904,1339,46,44,1272,0.795,0.6733,38.1212,0.3275,16
322,374,Detritus / Unsharp Organisms,RCNHSha_20250511_020946_IMG4,3279,1563,46,44,1248,0.9231,0.7897,24.4147,0.3513,16
323,375,Detritus / Unsharp Organisms,RCNHSha_20250511_020946_IMG4,2465,1611,67,42,1681,0.8043,0.8661,25.9222,0.3345,16
324,376,Detritus / Unsharp Organisms,RCNHSha_20250511_020946_IMG4,821,1673,51,65,1952,0.9117,0.8318,19.3095,0.3709,0
325,377,Detritus / Unsharp Organisms,RCNHSha_20250511_020946_IMG4,2462,1761,41,51,1370,0.9182,0.6708,17.0737,0.3473,10
326,378,Detritus / Unsharp Organisms,RCNHSha_20250511_020946_IMG4,2919,1962,50,89,2226,0.8196,0.9374,10.9953,0.3459,27
327,380,Detritus / Unsharp Organisms,RCNHSha_20250511_020946_IMG4,2750,2274,46,56,1265,0.7262,0.6816,34.4061,0.3029,4
328,381,Detritus / Unsharp Organisms,RCNHSha_20250511_020946_IMG4,2784,2484,38,45,1202,0.9686,0.7695,17.1822,0.3558,10
329,382,Detritus / Unsharp Organisms,RCNHSha_20250511_020946_IMG4,1509,2581,112,119,5038,0.5796,0.5728,15.8876,0.3898,11
330,383,Detritus / Unsharp Organisms,RCNHSha_20250511_020946_IMG4,2299,2598,43,52,1347,0.9004,0.784,15.8468,0.3398,25
331,384,Detritus / Unsharp Organisms,RCNHSha_20250511_020946_IMG4,2297,2715,67,91,2687,0.7481,0.9173,11.1706,0.3431,2
332,385,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,2398,136,65,54,1287,0.657,0.9111,8.096,0.2567,17
333,386,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,2341,187,49,38,1297,0.9586,0.7131,12.8517,0.3523,17
334,387,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,2088,691,126,214,9655,0.5943,0.8756,19.7197,0.398,10
335,389,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,2059,701,43,71,2134,0.9744,0.8877,31.636,0.4093,10
336,391,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,1817,941,50,44,1348,0.8467,0.6339,36.7074,0.3446,16
337,392,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,1912,966,84,90,3022,0.6176,0.6019,26.8329,0.333,10
338,393,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,1338,968,45,51,1768,0.9661,0.6127,11.5607,0.3721,10
339,394,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,2717,994,85,68,4305,0.9782,0.7067,12.2818,0.4779,16
340,395,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,3295,1066,68,40,2037,0.947,0.829,12.244,0.3778,16
341,397,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,1264,1130,50,50,1584,0.8082,0.5107,40.0496,0.3459,16
342,398,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,1181,1208,72,86,2196,0.6465,0.8856,29.5599,0.3113,4
343,401,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,2674,1416,44,45,1361,0.9134,0.5186,22.5257,0.351,13
344,402,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,2789,1462,47,69,1313,0.8247,0.9351,14.5783,0.3145,1
345,404,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,3052,1622,49,46,1423,0.9615,0.8272,19.403,0.3648,16
346,405,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,2157,1712,65,53,1908,0.7744,0.5786,23.5279,0.3322,16
347,408,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,2994,1800,54,39,1271,0.8611,0.8318,22.0335,0.3312,31
348,409,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,2316,1809,36,51,1252,0.9322,0.73,20.5038,0.3503,1
349,410,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,2203,1813,78,146,7082,0.83,0.9083,13.8075,0.4628,1
350,412,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,3106,1894,83,100,5860,0.9412,0.6593,12.0589,0.4944,10
351,413,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,2617,2014,62,97,3247,0.8638,0.8346,16.0368,0.4051,9
352,415,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,2581,2222,49,48,1483,0.8567,0.6712,28.8021,0.3451,13
353,416,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,3008,2278,108,115,4469,0.6719,0.8503,10.5239,0.3909,11
354,417,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,2181,2279,157,128,7060,0.5317,0.7842,14.3782,0.3739,14
355,418,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,2044,2343,52,41,1243,0.8404,0.7732,41.0099,0.3429,14
356,419,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,2166,2364,67,76,2883,0.8575,0.7595,19.1266,0.3917,9
357,420,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,1187,2536,113,57,3600,0.8826,0.943,9.7187,0.4185,19
358,421,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,2774,2591,45,51,1315,0.8339,0.6628,13.4199,0.3162,11
359,422,Detritus / Unsharp Organisms,RCNHSha_20250511_021016_IMG6,2786,2643,87,45,1577,0.7221,0.9516,9.3198,0.289,19
360,423,Detritus / Unsharp Organisms,RCNHSha_20250511_021031_IMG7,1080,416,1934,133,45126,0.3088,0.9992,94.3465,0.387,20
361,424,Detritus / Unsharp Organisms,RCNHSha_20250511_021031_IMG7,2454,466,67,55,1919,0.8135,0.9131,77.0099,0.3978,14
362,426,Detritus / Unsharp Organisms,RCNHSha_20250511_021031_IMG7,2736,675,92,103,3403,0.7651,0.9481,14.5033,0.3801,4
363,427,Detritus / Unsharp Organisms,RCNHSha_20250511_021031_IMG7,1759,804,51,46,1474,0.8328,0.5243,32.6219,0.3414,16
364,429,Detritus / Unsharp Organisms,RCNHSha_20250511_021031_IMG7,2266,848,33,55,1251,0.9413,0.8381,34.1414,0.3666,10
365,430,Detritus / Unsharp Organisms,RCNHSha_20250511_021031_IMG7,2135,973,39,48,1375,0.8697,0.7003,22.3972,0.3383,11
366,431,Detritus / Unsharp Organisms,RCNHSha_20250511_021031_IMG7,1909,1047,100,150,4291,0.5619,0.944,17.4405,0.3576,1
367,432,Detritus / Unsharp Organisms,RCNHSha_20250511_021031_IMG7,2966,1071,56,100,3022,0.7917,0.8895,15.4424,0.3738,3
368,433,Detritus / Unsharp Organisms,RCNHSha_20250511_021031_IMG7,3042,1097,39,47,1350,0.9421,0.6103,18.3799,0.355,10
369,435,Detritus / Unsharp Organisms,RCNHSha_20250511_021031_IMG7,3034,1188,48,50,1548,0.8377,0.6249,40.4794,0.3537,9
370,438,Detritus / Unsharp Organisms,RCNHSha_20250511_021031_IMG7,2615,1231,54,53,1865,0.8194,0.6142,21.7839,0.3422,13
371,439,Detritus / Unsharp Organisms,RCNHSha_20250511_021031_IMG7,1049,1279,42,42,1249,0.9593,0.5775,29.6854,0.3674,13
372,440,Detritus / Unsharp Organisms,RCNHSha_20250511_021031_IMG7,2975,1290,66,73,3058,0.9066,0.4386,13.3787,0.4077,10
373,441,Detritus / Unsharp Organisms,RCNHSha_20250511_021031_IMG7,912,1303,56,65,2460,0.9304,0.6658,42.2655,0.4198,9
374,443,Detritus / Unsharp Organisms,RCNHSha_20250511_021031_IMG7,3165,1338,50,59,1758,0.9099,0.7503,11.8672,0.3552,10
375,444,Detritus / Unsharp Organisms,RCNHSha_20250511_021031_IMG7,2445,1412,39,50,1265,0.9004,0.7488,35.0148,0.3557,10
376,445,Detritus / Unsharp Organisms,RCNHSha_20250511_021031_IMG7,1129,1611,137,95,6726,0.8058,0.7793,10.7153,0.4525,16
377,447,Detritus / Unsharp Organisms,RCNHSha_20250511_021031_IMG7,3022,1652,60,41,1369,0.8487,0.7538,12.0941,0.3215,16
378,448,Detritus / Unsharp Organisms,RCNHSha_20250511_021031_IMG7,1871,1657,41,42,1236,0.8686,0.4903,21.6139,0.3316,16
379,449,Detritus / Unsharp Organisms,RCNHSha_20250511_021031_IMG7,1520,1683,46,37,1291,0.967,0.6227,10.4013,0.3522,15
380,451,Detritus / Unsharp Organisms,RCNHSha_20250511_021031_IMG7,2287,1829,97,58,2254,0.6716,0.8677,34.7913,0.3264,14
381,452,Detritus / Unsharp Organisms,RCNHSha_20250511_021031_IMG7,878,1840,86,146,6333,0.7037,0.827,23.9107,0.435,10
