detection_id,frame,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
4049,RCNHSha_20250515_034032_IMG7,2602,1314,178,110,2,2,Detritus / Unsharp Organisms,confirmed
5194,RCNHSha_20250516_010900_IMG1,1761,390,103,47,2,2,Detritus / Unsharp Organisms,confirmed
6292,RCNHSha_20250520_024045_IMG8,1977,2423,103,54,2,2,Detritus / Unsharp Organisms,confirmed
2500,RCNHSha_20250514_044002_IMG5,1880,833,93,67,2,2,Detritus / Unsharp Organisms,confirmed
9178,RCNHSha_20250922_072208_IMG12,2290,2081,103,86,2,2,Detritus / Unsharp Organisms,confirmed
7707,RCNHSha_20250922_005105_IMG7,2110,1661,175,102,2,2,Detritus / Unsharp Organisms,confirmed
6011,RCNHSha_20250516_053947_IMG4,1737,377,120,70,2,2,Detritus / Unsharp Organisms,confirmed
4973,RCNHSha_20250516_001016_IMG6,927,1943,149,69,2,2,Detritus / Unsharp Organisms,confirmed
5298,RCNHSha_20250516_011015_IMG6,1751,402,116,46,2,2,Detritus / Unsharp Organisms,confirmed
6173,RCNHSha_20250518_050946_IMG4,1961,527,123,47,2,2,Detritus / Unsharp Organisms,confirmed
1835,RCNHSha_20250513_031031_IMG7,1732,1044,83,75,2,2,Detritus / Unsharp Organisms,confirmed
470,RCNHSha_20250511_023947_IMG4,3100,2081,114,95,2,2,Detritus / Unsharp Organisms,confirmed
3117,RCNHSha_20250515_003916_IMG2,1367,898,69,48,2,2,Detritus / Unsharp Organisms,confirmed
9090,RCNHSha_20250922_072118_IMG7,2290,2077,102,88,2,2,Detritus / Unsharp Organisms,confirmed
1244,RCNHSha_20250513_003900_IMG1,2240,1618,138,133,2,2,Detritus / Unsharp Organisms,confirmed
5878,RCNHSha_20250516_041049_IMG8,1066,1018,160,115,2,2,Detritus / Unsharp Organisms,confirmed
570,RCNHSha_20250511_051046_IMG8,2213,789,67,50,2,2,Detritus / Unsharp Organisms,confirmed
2190,RCNHSha_20250514_000917_IMG2,967,1916,123,83,2,2,Detritus / Unsharp Organisms,confirmed
4055,RCNHSha_20250515_034032_IMG7,951,1705,175,149,2,2,Detritus / Unsharp Organisms,confirmed
5809,RCNHSha_20250516_041002_IMG5,2662,2373,136,82,2,2,Detritus / Unsharp Organisms,confirmed
9263,RCNHSha_20250922_075109_IMG6,2294,2082,123,78,2,2,Detritus / Unsharp Organisms,confirmed
6047,RCNHSha_20250516_053947_IMG4,1360,2342,214,69,2,2,Detritus / Unsharp Organisms,confirmed
479,RCNHSha_20250511_033916_IMG2,2461,887,211,142,2,2,Detritus / Unsharp Organisms,confirmed
2723,RCNHSha_20250514_233948_IMG4,2113,2541,79,55,2,2,Detritus / Unsharp Organisms,confirmed
3167,RCNHSha_20250515_003932_IMG3,1868,768,127,108,2,2,Detritus / Unsharp Organisms,confirmed
3530,RCNHSha_20250515_013917_IMG2,2116,265,180,94,2,2,Detritus / Unsharp Organisms,confirmed
3316,RCNHSha_20250515_010932_IMG3,1874,830,168,76,2,2,Detritus / Unsharp Organisms,confirmed
250,RCNHSha_20250510_023900_IMG1,1608,1233,108,86,2,2,Detritus / Unsharp Organisms,confirmed
8392,RCNHSha_20250922_055125_IMG8,2504,2704,172,93,2,2,Detritus / Unsharp Organisms,confirmed
719,RCNHSha_20250512_001048_IMG8,1644,1452,86,53,2,2,Detritus / Unsharp Organisms,confirmed
4203,RCNHSha_20250515_053933_IMG3,2294,268,168,58,2,2,Detritus / Unsharp Organisms,confirmed
6095,RCNHSha_20250516_054032_IMG7,1195,2307,160,47,2,2,Detritus / Unsharp Organisms,confirmed
3057,RCNHSha_20250515_001047_IMG8,901,1437,63,54,2,2,Detritus / Unsharp Organisms,confirmed
2878,RCNHSha_20250515_001032_IMG7,2205,251,195,81,2,2,Detritus / Unsharp Organisms,confirmed
2429,RCNHSha_20250514_030916_IMG2,1355,2279,125,71,2,2,Detritus / Unsharp Organisms,confirmed
9224,RCNHSha_20250922_075109_IMG6,1946,976,81,57,2,2,Detritus / Unsharp Organisms,confirmed
5900,RCNHSha_20250516_041049_IMG8,927,1951,158,56,2,2,Detritus / Unsharp Organisms,confirmed
2739,RCNHSha_20250515_000932_IMG3,2321,222,123,63,2,2,Detritus / Unsharp Organisms,confirmed
1437,RCNHSha_20250513_014047_IMG8,2547,1639,173,127,2,2,Detritus / Unsharp Organisms,confirmed
5128,RCNHSha_20250516_004030_IMG7,2151,627,119,55,2,2,Detritus / Unsharp Organisms,confirmed
4468,RCNHSha_20250516_000901_IMG1,2327,945,148,71,2,2,Detritus / Unsharp Organisms,confirmed
2991,RCNHSha_20250515_001032_IMG7,1507,2428,162,81,2,2,Detritus / Unsharp Organisms,confirmed
3159,RCNHSha_20250515_003932_IMG3,2130,220,142,127,2,2,Detritus / Unsharp Organisms,confirmed
5418,RCNHSha_20250516_013945_IMG4,1764,317,116,69,2,2,Detritus / Unsharp Organisms,confirmed
4912,RCNHSha_20250516_001016_IMG6,2716,992,74,55,2,2,Detritus / Unsharp Organisms,confirmed
4018,RCNHSha_20250515_033932_IMG3,942,1712,181,142,2,2,Detritus / Unsharp Organisms,confirmed
7859,RCNHSha_20250922_005155_IMG12,2538,1169,151,100,2,2,Detritus / Unsharp Organisms,confirmed
6255,RCNHSha_20250520_024045_IMG8,1604,1039,229,104,2,2,Detritus / Unsharp Organisms,confirmed
4969,RCNHSha_20250516_001016_IMG6,2853,1904,70,45,2,2,Detritus / Unsharp Organisms,confirmed
686,RCNHSha_20250511_234046_IMG8,3109,1818,61,52,2,2,Detritus / Unsharp Organisms,confirmed
7232,RCNHSha_20250921_232012_IMG2,3101,1706,150,92,2,2,Detritus / Unsharp Organisms,confirmed
1472,RCNHSha_20250513_023901_IMG1,2720,1436,101,73,2,2,Detritus / Unsharp Organisms,confirmed
2100,RCNHSha_20250513_054046_IMG8,2331,308,131,52,2,2,Detritus / Unsharp Organisms,confirmed
2588,RCNHSha_20250514_053932_IMG3,2776,1325,170,128,2,2,Detritus / Unsharp Organisms,confirmed
7516,RCNHSha_20250922_005035_IMG4,2357,1480,98,85,2,2,Detritus / Unsharp Organisms,confirmed
262,RCNHSha_20250510_053916_IMG2,1807,2654,142,93,2,2,Detritus / Unsharp Organisms,confirmed
7702,RCNHSha_20250922_005105_IMG7,2198,1546,132,90,2,2,Detritus / Unsharp Organisms,confirmed
3099,RCNHSha_20250515_001047_IMG8,2632,2618,96,71,2,2,Detritus / Unsharp Organisms,confirmed
5591,RCNHSha_20250516_020900_IMG1,1318,2263,123,78,2,2,Detritus / Unsharp Organisms,confirmed
1184,RCNHSha_20250513_001017_IMG6,2305,299,158,48,2,2,Detritus / Unsharp Organisms,confirmed
3899,RCNHSha_20250515_031002_IMG5,2121,240,183,106,2,2,Detritus / Unsharp Organisms,confirmed
1347,RCNHSha_20250513_010946_IMG4,1822,321,165,65,2,2,Detritus / Unsharp Organisms,confirmed
9277,RCNHSha_20250922_075109_IMG6,1736,2675,74,71,2,2,Detritus / Unsharp Organisms,confirmed
2065,RCNHSha_20250513_053932_IMG3,2309,307,153,49,2,2,Detritus / Unsharp Organisms,confirmed
1782,RCNHSha_20250513_031016_IMG6,3161,1741,140,73,2,2,Detritus / Unsharp Organisms,confirmed
2784,RCNHSha_20250515_000932_IMG3,2000,1077,210,68,2,2,Detritus / Unsharp Organisms,confirmed
3051,RCNHSha_20250515_001047_IMG8,1635,1226,93,64,2,2,Detritus / Unsharp Organisms,confirmed
6343,RCNHSha_20250520_031001_IMG5,2928,1929,185,179,2,2,Detritus / Unsharp Organisms,confirmed
3814,RCNHSha_20250515_023917_IMG2,2722,1788,122,105,2,2,Detritus / Unsharp Organisms,confirmed
4718,RCNHSha_20250516_000947_IMG4,1393,2419,73,60,2,2,Detritus / Unsharp Organisms,confirmed
4196,RCNHSha_20250515_043917_IMG2,2273,2479,150,60,2,2,Detritus / Unsharp Organisms,confirmed
3371,RCNHSha_20250515_010947_IMG4,2147,1213,278,124,2,2,Detritus / Unsharp Organisms,confirmed
6094,RCNHSha_20250516_054032_IMG7,1327,2263,115,89,2,2,Detritus / Unsharp Organisms,confirmed
3780,RCNHSha_20250515_023917_IMG2,2124,259,190,98,2,2,Detritus / Unsharp Organisms,confirmed
6140,RCNHSha_20250518_044100_IMG9,906,1839,101,48,2,2,Detritus / Unsharp Organisms,confirmed
3740,RCNHSha_20250515_023902_IMG1,1878,753,154,121,2,2,Detritus / Unsharp Organisms,confirmed
8659,RCNHSha_20250922_062047_IMG4,2427,2686,64,53,2,2,Detritus / Unsharp Organisms,confirmed
5181,RCNHSha_20250516_004030_IMG7,1403,2343,200,127,2,2,Detritus / Unsharp Organisms,confirmed
4577,RCNHSha_20250516_000901_IMG1,980,2192,122,107,2,2,Detritus / Unsharp Organisms,confirmed
7028,RCNHSha_20250921_225111_IMG8,1264,404,100,72,2,2,Detritus / Unsharp Organisms,confirmed
8870,RCNHSha_20250922_062147_IMG10,2647,1171,160,56,2,2,Detritus / Unsharp Organisms,confirmed
8576,RCNHSha_20250922_062017_IMG1,2426,2684,64,55,2,2,Detritus / Unsharp Organisms,confirmed
2165,RCNHSha_20250513_234016_IMG6,1078,2508,73,54,2,2,Detritus / Unsharp Organisms,confirmed
3949,RCNHSha_20250515_031017_IMG6,2125,241,179,103,2,2,Detritus / Unsharp Organisms,confirmed
2792,RCNHSha_20250515_000932_IMG3,1456,1163,93,41,2,2,Detritus / Unsharp Organisms,confirmed
5761,RCNHSha_20250516_040916_IMG2,1323,2261,118,76,2,2,Detritus / Unsharp Organisms,confirmed
8699,RCNHSha_20250922_062107_IMG6,2650,1168,157,58,2,2,Detritus / Unsharp Organisms,confirmed
4946,RCNHSha_20250516_001016_IMG6,2437,1547,73,48,2,2,Detritus / Unsharp Organisms,confirmed
4368,RCNHSha_20250515_234047_IMG8,1750,288,114,78,2,2,Detritus / Unsharp Organisms,confirmed
3456,RCNHSha_20250515_011017_IMG6,1385,2298,100,49,2,2,Detritus / Unsharp Organisms,confirmed
5304,RCNHSha_20250516_011015_IMG6,1324,561,72,54,2,2,Detritus / Unsharp Organisms,confirmed
4876,RCNHSha_20250516_001016_IMG6,1766,391,117,51,2,2,Detritus / Unsharp Organisms,confirmed
8750,RCNHSha_20250922_062107_IMG6,2424,2685,67,56,2,2,Detritus / Unsharp Organisms,confirmed
1270,RCNHSha_20250513_003931_IMG3,2078,118,62,49,2,2,Detritus / Unsharp Organisms,confirmed
1251,RCNHSha_20250513_003900_IMG1,2017,1834,114,115,2,2,Detritus / Unsharp Organisms,confirmed
1164,RCNHSha_20250512_233915_IMG2,819,775,175,96,2,2,Detritus / Unsharp Organisms,confirmed
6126,RCNHSha_20250518_044100_IMG9,878,1278,259,194,2,2,Detritus / Unsharp Organisms,confirmed
5220,RCNHSha_20250516_010900_IMG1,926,1959,130,44,2,2,Detritus / Unsharp Organisms,confirmed
4727,RCNHSha_20250516_000947_IMG4,2648,2615,68,48,2,2,Detritus / Unsharp Organisms,confirmed
1338,RCNHSha_20250513_003931_IMG3,1326,2302,93,46,2,2,Detritus / Unsharp Organisms,confirmed
3346,RCNHSha_20250515_010932_IMG3,1385,2309,94,61,2,2,Detritus / Unsharp Organisms,confirmed
5719,RCNHSha_20250516_033932_IMG3,1324,2261,127,93,2,2,Detritus / Unsharp Organisms,confirmed
6379,RCNHSha_20250520_031016_IMG6,1608,1055,219,136,2,2,Detritus / Unsharp Organisms,confirmed
3274,RCNHSha_20250515_010917_IMG2,2148,1213,272,199,2,2,Detritus / Unsharp Organisms,confirmed
6275,RCNHSha_20250520_024045_IMG8,1811,1729,71,48,2,2,Detritus / Unsharp Organisms,confirmed
3995,RCNHSha_20250515_033932_IMG3,2136,240,166,128,2,2,Detritus / Unsharp Organisms,confirmed
9111,RCNHSha_20250922_072208_IMG12,1604,310,70,54,2,2,Detritus / Unsharp Organisms,confirmed
5019,RCNHSha_20250516_003930_IMG3,1945,212,59,45,2,2,Detritus / Unsharp Organisms,confirmed
2754,RCNHSha_20250515_000932_IMG3,1213,707,64,45,2,2,Detritus / Unsharp Organisms,confirmed
5000,RCNHSha_20250516_001016_IMG6,1433,2343,192,79,2,2,Detritus / Unsharp Organisms,confirmed
5352,RCNHSha_20250516_011015_IMG6,922,1951,117,83,2,2,Detritus / Unsharp Organisms,confirmed
2068,RCNHSha_20250513_053932_IMG3,1415,763,102,50,2,2,Detritus / Unsharp Organisms,confirmed
8286,RCNHSha_20250922_055055_IMG5,2293,2069,109,75,2,2,Detritus / Unsharp Organisms,confirmed
5765,RCNHSha_20250516_040916_IMG2,2288,2464,130,77,2,2,Detritus / Unsharp Organisms,confirmed
1595,RCNHSha_20250513_030916_IMG2,3109,1872,80,46,2,2,Detritus / Unsharp Organisms,confirmed
2859,RCNHSha_20250515_000932_IMG3,2469,2463,111,53,2,2,Detritus / Unsharp Organisms,confirmed
1180,RCNHSha_20250512_233915_IMG2,1585,2513,155,107,2,2,Detritus / Unsharp Organisms,confirmed
6319,RCNHSha_20250520_031001_IMG5,2474,1023,221,130,2,2,Detritus / Unsharp Organisms,confirmed
5904,RCNHSha_20250516_041049_IMG8,1323,2262,118,77,2,2,Detritus / Unsharp Organisms,confirmed
569,RCNHSha_20250511_051046_IMG8,3192,787,78,37,2,2,Detritus / Unsharp Organisms,confirmed
4959,RCNHSha_20250516_001016_IMG6,2901,1738,70,42,2,2,Detritus / Unsharp Organisms,confirmed
8949,RCNHSha_20250922_065047_IMG4,2711,774,185,172,2,2,Detritus / Unsharp Organisms,confirmed
4465,RCNHSha_20250516_000901_IMG1,2748,917,63,53,2,2,Detritus / Unsharp Organisms,confirmed
1368,RCNHSha_20250513_010946_IMG4,1340,2305,78,39,2,2,Detritus / Unsharp Organisms,confirmed
6045,RCNHSha_20250516_053947_IMG4,1326,2264,115,75,2,2,Detritus / Unsharp Organisms,confirmed
5457,RCNHSha_20250516_013945_IMG4,2664,2396,104,51,2,2,Detritus / Unsharp Organisms,confirmed
5539,RCNHSha_20250516_014100_IMG9,2467,1772,87,51,2,2,Detritus / Unsharp Organisms,confirmed
8091,RCNHSha_20250922_052024_IMG2,1964,1141,70,62,2,2,Detritus / Unsharp Organisms,confirmed
5588,RCNHSha_20250516_020900_IMG1,2915,2013,201,108,2,2,Detritus / Unsharp Organisms,confirmed
9029,RCNHSha_20250922_072118_IMG7,2194,397,66,40,2,2,Detritus / Unsharp Organisms,confirmed
8823,RCNHSha_20250922_062127_IMG8,1604,2266,78,39,2,2,Detritus / Unsharp Organisms,confirmed
270,RCNHSha_20250510_234001_IMG5,683,1496,126,54,2,2,Detritus / Unsharp Organisms,confirmed
183,RCNHSha_20250510_020931_IMG3,2701,2351,80,43,2,2,Detritus / Unsharp Organisms,confirmed
3640,RCNHSha_20250515_014047_IMG8,2549,659,78,44,2,2,Detritus / Unsharp Organisms,confirmed
5789,RCNHSha_20250516_041002_IMG5,1497,1478,144,102,2,2,Detritus / Unsharp Organisms,confirmed
9194,RCNHSha_20250922_072208_IMG12,1740,2640,78,59,2,2,Detritus / Unsharp Organisms,confirmed
5736,RCNHSha_20250516_040916_IMG2,2502,798,116,55,2,2,Detritus / Unsharp Organisms,confirmed
4023,RCNHSha_20250515_033932_IMG3,1318,2265,137,85,2,2,Detritus / Unsharp Organisms,confirmed
4183,RCNHSha_20250515_043917_IMG2,2740,1516,102,88,2,2,Detritus / Unsharp Organisms,confirmed
4699,RCNHSha_20250516_000947_IMG4,2148,2102,97,53,2,2,Detritus / Unsharp Organisms,confirmed
3295,RCNHSha_20250515_010917_IMG2,1385,2309,66,42,2,2,Detritus / Unsharp Organisms,confirmed
941,RCNHSha_20250512_020902_IMG1,2573,1292,60,53,2,2,Detritus / Unsharp Organisms,confirmed
2357,RCNHSha_20250514_024101_IMG9,1593,572,86,59,2,2,Detritus / Unsharp Organisms,confirmed
7500,RCNHSha_20250922_005035_IMG4,2189,924,59,33,2,2,Detritus / Unsharp Organisms,confirmed
4442,RCNHSha_20250516_000901_IMG1,2382,590,75,52,2,2,Detritus / Unsharp Organisms,confirmed
1402,RCNHSha_20250513_013947_IMG4,1342,2311,80,32,2,2,Detritus / Unsharp Organisms,confirmed
9113,RCNHSha_20250922_072208_IMG12,2193,389,68,48,2,2,Detritus / Unsharp Organisms,confirmed
6314,RCNHSha_20250520_031001_IMG5,2424,739,115,65,2,2,Detritus / Unsharp Organisms,confirmed
3485,RCNHSha_20250515_011032_IMG7,2147,1113,269,119,2,2,Detritus / Unsharp Organisms,confirmed
4223,RCNHSha_20250515_053933_IMG3,1324,1480,127,95,2,2,Detritus / Unsharp Organisms,confirmed
6211,RCNHSha_20250518_050946_IMG4,2998,2034,150,86,2,2,Detritus / Unsharp Organisms,confirmed
4508,RCNHSha_20250516_000901_IMG1,2021,1389,78,43,2,2,Detritus / Unsharp Organisms,confirmed
5602,RCNHSha_20250516_031002_IMG5,2081,318,127,63,2,2,Detritus / Unsharp Organisms,confirmed
3583,RCNHSha_20250515_013917_IMG2,1981,2758,74,57,2,2,Detritus / Unsharp Organisms,confirmed
6452,RCNHSha_20250520_031046_IMG8,969,1379,92,83,2,2,Detritus / Unsharp Organisms,confirmed
3680,RCNHSha_20250515_014047_IMG8,1982,2757,75,58,2,2,Detritus / Unsharp Organisms,confirmed
3429,RCNHSha_20250515_011017_IMG6,2128,1214,320,84,2,2,Detritus / Unsharp Organisms,confirmed
5400,RCNHSha_20250516_011045_IMG8,927,1955,160,120,2,2,Detritus / Unsharp Organisms,confirmed
6188,RCNHSha_20250518_050946_IMG4,1804,1159,186,70,2,2,Detritus / Unsharp Organisms,confirmed
5496,RCNHSha_20250516_014000_IMG5,726,1914,70,42,2,2,Detritus / Unsharp Organisms,confirmed
5003,RCNHSha_20250516_001016_IMG6,2657,2433,108,38,2,2,Detritus / Unsharp Organisms,confirmed
3788,RCNHSha_20250515_023917_IMG2,2428,575,62,46,2,2,Detritus / Unsharp Organisms,confirmed
3448,RCNHSha_20250515_011017_IMG6,1519,1845,72,58,2,2,Detritus / Unsharp Organisms,confirmed
146,RCNHSha_20250510_020901_IMG1,1029,1456,62,53,2,2,Detritus / Unsharp Organisms,confirmed
4292,RCNHSha_20250515_054049_IMG8,1920,1147,258,84,2,2,Detritus / Unsharp Organisms,confirmed
2999,RCNHSha_20250515_001032_IMG7,1369,2640,123,77,2,2,Detritus / Unsharp Organisms,confirmed
1350,RCNHSha_20250513_010946_IMG4,1335,776,97,50,2,2,Detritus / Unsharp Organisms,confirmed
4119,RCNHSha_20250515_041033_IMG7,2302,275,158,52,2,2,Detritus / Unsharp Organisms,confirmed
267,RCNHSha_20250510_234001_IMG5,1379,346,98,61,2,2,Detritus / Unsharp Organisms,confirmed
1221,RCNHSha_20250513_003900_IMG1,2062,772,163,130,2,2,Detritus / Unsharp Organisms,confirmed
4407,RCNHSha_20250515_234047_IMG8,1315,2261,128,85,2,2,Detritus / Unsharp Organisms,confirmed
5057,RCNHSha_20250516_003930_IMG3,1338,1167,64,49,2,2,Detritus / Unsharp Organisms,confirmed
1579,RCNHSha_20250513_030916_IMG2,1771,1446,56,42,2,2,Detritus / Unsharp Organisms,confirmed
4925,RCNHSha_20250516_001016_IMG6,2005,1206,185,111,2,2,Detritus / Unsharp Organisms,confirmed
157,RCNHSha_20250510_020931_IMG3,1527,335,94,48,2,2,Detritus / Unsharp Organisms,confirmed
6063,RCNHSha_20250516_054032_IMG7,1378,781,102,40,2,2,Detritus / Unsharp Organisms,confirmed
6257,RCNHSha_20250520_024045_IMG8,1130,1066,84,54,2,2,Detritus / Unsharp Organisms,confirmed
4487,RCNHSha_20250516_000901_IMG1,952,1142,68,62,2,2,Detritus / Unsharp Organisms,confirmed
5735,RCNHSha_20250516_040916_IMG2,1375,782,94,35,2,2,Detritus / Unsharp Organisms,confirmed
4011,RCNHSha_20250515_033932_IMG3,2570,1355,165,93,2,2,Detritus / Unsharp Organisms,confirmed
4027,RCNHSha_20250515_033932_IMG3,2202,2475,212,63,2,2,Detritus / Unsharp Organisms,confirmed
4592,RCNHSha_20250516_000901_IMG1,1068,2340,66,56,2,2,Detritus / Unsharp Organisms,confirmed
6146,RCNHSha_20250518_044100_IMG9,3006,2032,145,89,2,2,Detritus / Unsharp Organisms,confirmed
1214,RCNHSha_20250513_003900_IMG1,2286,607,60,43,2,2,Detritus / Unsharp Organisms,confirmed
1077,RCNHSha_20250512_041002_IMG5,1544,1199,68,31,2,2,Detritus / Unsharp Organisms,confirmed
7139,RCNHSha_20250921_225141_IMG11,2599,1681,130,60,2,2,Detritus / Unsharp Organisms,confirmed
8250,RCNHSha_20250922_055055_IMG5,2178,882,110,72,2,2,Detritus / Unsharp Organisms,confirmed
2427,RCNHSha_20250514_030916_IMG2,1545,2199,110,95,2,2,Detritus / Unsharp Organisms,confirmed
3849,RCNHSha_20250515_023932_IMG3,2431,576,60,48,2,2,Detritus / Unsharp Organisms,confirmed
4032,RCNHSha_20250515_034032_IMG7,2133,240,174,138,2,2,Detritus / Unsharp Organisms,confirmed
4974,RCNHSha_20250516_001016_IMG6,2763,1955,52,39,2,2,Detritus / Unsharp Organisms,confirmed
1905,RCNHSha_20250513_040901_IMG1,2433,282,78,41,2,2,Detritus / Unsharp Organisms,confirmed
110,RCNHSha_20250510_010900_IMG1,1522,1295,74,52,2,2,Detritus / Unsharp Organisms,confirmed
6218,RCNHSha_20250518_050946_IMG4,1295,2310,123,80,2,2,Detritus / Unsharp Organisms,confirmed
6777,RCNHSha_20250921_225041_IMG5,1284,670,79,46,2,2,Detritus / Unsharp Organisms,confirmed
8360,RCNHSha_20250922_055125_IMG8,2774,1793,136,100,2,2,Detritus / Unsharp Organisms,confirmed
6334,RCNHSha_20250520_031001_IMG5,2932,1612,74,35,2,2,Detritus / Unsharp Organisms,confirmed
5912,RCNHSha_20250516_044031_IMG7,1508,191,168,65,2,2,Detritus / Unsharp Organisms,confirmed
6551,RCNHSha_20250921_222019_IMG3,1579,2550,60,37,2,2,Detritus / Unsharp Organisms,confirmed
675,RCNHSha_20250511_234046_IMG8,2456,1104,71,50,2,2,Detritus / Unsharp Organisms,confirmed
5973,RCNHSha_20250516_053901_IMG1,2038,537,85,55,2,2,Detritus / Unsharp Organisms,confirmed
576,RCNHSha_20250511_051046_IMG8,2403,1426,60,46,2,2,Detritus / Unsharp Organisms,confirmed
1716,RCNHSha_20250513_030931_IMG3,2968,1987,79,68,2,2,Detritus / Unsharp Organisms,confirmed
168,RCNHSha_20250510_020931_IMG3,889,1226,57,42,2,2,Detritus / Unsharp Organisms,confirmed
4621,RCNHSha_20250516_000947_IMG4,2230,293,235,52,2,2,Detritus / Unsharp Organisms,confirmed
6439,RCNHSha_20250520_031046_IMG8,1598,1053,263,130,2,2,Detritus / Unsharp Organisms,confirmed
3004,RCNHSha_20250515_001032_IMG7,1982,2758,72,58,2,2,Detritus / Unsharp Organisms,confirmed
6219,RCNHSha_20250518_050946_IMG4,2766,2354,56,41,2,2,Detritus / Unsharp Organisms,confirmed
4549,RCNHSha_20250516_000901_IMG1,2974,1849,81,50,2,2,Detritus / Unsharp Organisms,confirmed
2204,RCNHSha_20250514_001002_IMG5,2631,1325,168,133,2,2,Detritus / Unsharp Organisms,confirmed
4009,RCNHSha_20250515_033932_IMG3,1829,1166,347,81,2,2,Detritus / Unsharp Organisms,confirmed
8740,RCNHSha_20250922_062107_IMG6,1603,2266,79,40,2,2,Detritus / Unsharp Organisms,confirmed
2998,RCNHSha_20250515_001032_IMG7,1232,2635,68,51,2,2,Detritus / Unsharp Organisms,confirmed
1513,RCNHSha_20250513_030916_IMG2,1852,187,68,41,2,2,Detritus / Unsharp Organisms,confirmed
2017,RCNHSha_20250513_043901_IMG1,1781,2298,58,39,2,2,Detritus / Unsharp Organisms,confirmed
228,RCNHSha_20250510_020947_IMG4,2630,2646,57,45,2,2,Detritus / Unsharp Organisms,confirmed
4916,RCNHSha_20250516_001016_IMG6,1918,1059,72,54,2,2,Detritus / Unsharp Organisms,confirmed
4889,RCNHSha_20250516_001016_IMG6,2209,601,63,41,2,2,Detritus / Unsharp Organisms,confirmed
8660,RCNHSha_20250922_062047_IMG4,2510,2696,173,74,2,2,Detritus / Unsharp Organisms,confirmed
171,RCNHSha_20250510_020931_IMG3,1991,1366,63,39,2,2,Detritus / Unsharp Organisms,confirmed
6124,RCNHSha_20250518_044100_IMG9,1960,1204,222,58,2,2,Detritus / Unsharp Organisms,confirmed
6017,RCNHSha_20250516_053947_IMG4,1408,770,65,47,2,2,Detritus / Unsharp Organisms,confirmed
3257,RCNHSha_20250515_010917_IMG2,1969,253,319,124,2,2,Detritus / Unsharp Organisms,confirmed
673,RCNHSha_20250511_234046_IMG8,1415,1051,121,118,2,2,Detritus / Unsharp Organisms,confirmed
2421,RCNHSha_20250514_030916_IMG2,2042,1188,148,49,2,2,Detritus / Unsharp Organisms,confirmed
1908,RCNHSha_20250513_040901_IMG1,1418,775,87,40,2,2,Detritus / Unsharp Organisms,confirmed
1930,RCNHSha_20250513_040932_IMG3,1405,745,79,60,2,2,Detritus / Unsharp Organisms,confirmed
4624,RCNHSha_20250516_000947_IMG4,1290,375,63,34,2,2,Detritus / Unsharp Organisms,confirmed
9485,RCNHSha_20250922_202125_IMG5,2944,1879,60,42,2,2,Detritus / Unsharp Organisms,confirmed
4738,RCNHSha_20250516_001002_IMG5,1362,314,57,41,2,2,Detritus / Unsharp Organisms,confirmed
1308,RCNHSha_20250513_003931_IMG3,2017,1502,84,41,2,2,Detritus / Unsharp Organisms,confirmed
7006,RCNHSha_20250921_225101_IMG7,2492,2180,50,40,2,2,Detritus / Unsharp Organisms,confirmed
2673,RCNHSha_20250514_233948_IMG4,2351,737,168,120,2,2,Detritus / Unsharp Organisms,confirmed
6326,RCNHSha_20250520_031001_IMG5,2040,1180,132,66,2,2,Detritus / Unsharp Organisms,confirmed
5755,RCNHSha_20250516_040916_IMG2,929,1963,90,77,2,2,Detritus / Unsharp Organisms,confirmed
